"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Aesculus"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euonymus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Linaceae"	"Lythraceae"	"Montiaceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Oxalidaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Staphylea"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Verbenaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
24242	42681	"Huzenbacher See"	48.574426	8.348266	782	"AWI"	782	-79	82	10	8.6734693877551	0.340136054421769	0.0850340136054422	7.6530612244898	0.340136054421769	0	0	0	0.170068027210884	0	0	0	14.2857142857143	0	0.510204081632653	0	0	1.44557823129252	0	0	0.340136054421769	0	0	0	10.2891156462585	1.27551020408163	0	0	0.595238095238095	0	0	0	7.31292517006803	0	1.95578231292517	0	0	0	0	0	1.6156462585034	0.340136054421769	0.680272108843537	0	0	0	0	0	0	0	2.55102040816327	0	0	10.2040816326531	0	0	0	23.2142857142857	0	0.0850340136054422	0	0.0850340136054422	3.99659863945578	0	0	0	0	0.680272108843537	0	0	0	0	0.0850340136054422	0	0.170068027210884	0	0	0.0850340136054422	0.76530612244898	0.0850340136054422	0	0	0	0.0850340136054422
24242	42681	"Huzenbacher See"	48.574426	8.348266	791	"AWI"	791	203	344	272	16.3533834586466	0.18796992481203	0	7.5187969924812	0.093984962406015	0	0	0	0.093984962406015	0	0	0	17.1052631578947	0	0	0	0	4.60526315789474	0	0	0.281954887218045	0	0	0	7.23684210526316	2.44360902255639	0.093984962406015	0	2.44360902255639	0	0	0	11.9360902255639	0	0.56390977443609	0	0	0	0	0	0.93984962406015	0.657894736842105	0.281954887218045	0	0	0	0	0	0	0	1.31578947368421	0	0	8.17669172932331	0	0	0	0	0	0	0	0	15.6954887218045	0	0	0.093984962406015	0	0.845864661654135	0	0	0	0	0.093984962406015	0	0	0	0	0.56390977443609	0.281954887218045	0.093984962406015	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	792	"AWI"	792	230	374	302	15.692007797271	0.584795321637427	0	10.5263157894737	0	0	0	0	0.292397660818713	0	0	0	17.7387914230019	0	0.194931773879142	0	0	1.364522417154	0	0	0.292397660818713	0	0	0	11.3060428849903	1.85185185185185	0	0	1.75438596491228	0	0.194931773879142	0	12.8654970760234	0	0.487329434697856	0	0	0	0.0974658869395711	0	2.82651072124756	0.194931773879142	0.487329434697856	0	0	0	0	0	0	0	3.02144249512671	0	0	5.55555555555556	0	0	0	0	0	0.0974658869395711	0	0.194931773879142	10.3313840155945	0	0	0.194931773879142	0	0.584795321637427	0	0	0	0	0.0974658869395711	0	0	0	0	0.292397660818713	0.682261208576998	0.0974658869395711	0	0	0	0.0974658869395711
24242	42681	"Huzenbacher See"	48.574426	8.348266	793	"AWI"	793	256	405	333	14.1575274177468	0.0997008973080758	0	7.87637088733799	0.199401794616152	0	0	0	0.398803589232303	0	0	0	19.0428713858425	0	0.299102691924227	0	0	3.38983050847458	0	0	0.897308075772682	0	0	0	8.47457627118644	1.69491525423729	0	0	1.09670987038883	0	0.199401794616152	0	11.6650049850449	0	1.09670987038883	0	0	0	0	0	0.897308075772682	0.498504486540379	0.199401794616152	0	0	0	0	0	0	0	1.09670987038883	0	0	8.87337986041874	0	0	0	0	0	0.0997008973080758	0	0.0997008973080758	16.4506480558325	0	0	0	0	0.498504486540379	0	0	0	0	0	0	0	0	0	0.0997008973080758	0.398803589232303	0.199401794616152	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	794	"AWI"	794	283	436	364	13.8151875571821	0.548947849954254	0	6.49588289112534	0	0	0	0	0.457456541628545	0	0	0	17.5663311985361	0	0.0914913083257091	0	0	0	0	0	0.457456541628545	0	0	0	9.97255260750229	1.09789569990851	0	0	1.46386093321135	0	0.182982616651418	0	13.9981701738335	0	0.731930466605673	0	0	0	0.0914913083257091	0	2.65324794144556	0.457456541628545	0.365965233302836	0	0	0	0	0	0	0	2.19579139981702	0	0	7.77676120768527	0	0	0	0	0	0.182982616651418	0	0.0914913083257091	17.5663311985361	0	0	0.0914913083257091	0	0.823421774931381	0	0	0	0	0.0914913083257091	0	0	0	0	0.0914913083257091	0.457456541628545	0.0914913083257091	0	0	0.0914913083257091	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	795	"AWI"	795	307	467	396	15.7662624035281	0.441014332965821	0	7.93825799338479	0	0	0	0	0.220507166482911	0	0	0	16.3175303197354	0	0.330760749724366	0	0	6.1742006615215	0	0	0.110253583241455	0	0	0	6.72546857772878	1.54355016538037	0	0	0.661521499448732	0	0	0	12.1278941565601	0	0.220507166482911	0.110253583241455	0	0	0	0.110253583241455	1.9845644983462	0.330760749724366	0.992282249173098	0	0	0	0	0	0	0	0.882028665931643	0	0	10.0330760749724	0	0	0	0	0	0.330760749724366	0	0	14.5534729878721	0	0	0	0	0.992282249173098	0	0	0	0	0	0	0.220507166482911	0	0	0	0.330760749724366	0.551267916207277	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	796	"AWI"	796	332	497	427	14.0684410646388	0.0950570342205323	0	7.22433460076046	0.0950570342205323	0	0	0	0.380228136882129	0	0	0	17.5855513307985	0	0.0950570342205323	0	0	3.99239543726236	0	0	0.475285171102662	0	0	0	8.26996197718631	1.04562737642586	0	0	0.950570342205323	0	0	0	11.9771863117871	0.0950570342205323	0.570342205323194	0	0	0.0950570342205323	0.0950570342205323	0	1.61596958174905	0.380228136882129	0.570342205323194	0	0	0	0	0.0950570342205323	0	0	1.99619771863118	0	0	8.65019011406844	0	0	0	0	0	0.190114068441065	0	0	17.8707224334601	0	0	0	0	0.760456273764259	0	0	0	0	0	0	0	0	0	0.190114068441065	0.570342205323194	0	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	797	"AWI"	797	355	529	458	10.7042253521127	0.469483568075117	0	8.35680751173709	0	0	0	0	0.187793427230047	0	0	0	21.9718309859155	0	0	0.187793427230047	0	4.50704225352113	0	0	0.28169014084507	0	0	0	8.54460093896714	1.31455399061033	0	0	0.845070422535211	0	0	0	13.3333333333333	0	0.657276995305164	0	0	0	0	0	1.69014084507042	0.28169014084507	1.22065727699531	0	0	0	0	0	0	0	1.87793427230047	0	0	5.25821596244131	0	0	0	0	0	0.0938967136150235	0	0	15.962441314554	0	0	0	0	0.938967136150235	0	0	0	0.0938967136150235	0.0938967136150235	0	0	0	0	0.187793427230047	0.28169014084507	0.657276995305164	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	798	"AWI"	798	379	561	490	13.4944612286002	0	0	8.35850956696878	0	0	0	0	0.201409869083585	0	0	0	20.8459214501511	0	0.100704934541793	0	0	5.13595166163142	0	0	0.906344410876133	0	0	0	6.34441087613293	1.51057401812689	0	0	1.61127895266868	0	0	0	9.26485397784491	0	0.40281973816717	0	0	0	0	0	1.3091641490433	0.302114803625378	1.20845921450151	0	0	0	0	0	0	0	1.61127895266868	0	0	6.94864048338369	0	0	0	0	0	0.503524672708963	0	0	16.3141993957704	0	0	0.201409869083585	0	2.21550855991944	0	0	0	0	0	0	0.100704934541793	0	0	0.302114803625378	0.302114803625378	0.503524672708963	0	0	0	0
24242	42681	"Huzenbacher See"	48.574426	8.348266	799	"AWI"	799	402	593	521	8.18083961248654	0.107642626480086	0	10.2260495156082	0	0	0	0	0.322927879440258	0	0	0	23.8966630785791	0	0.215285252960172	0	0	0	0	0	1.07642626480086	0	0	0	10.5489773950484	1.72228202368138	0	0	0	0	0.107642626480086	0	12.1636167922497	0	0.322927879440258	0	0	0	0	0.107642626480086	1.72228202368138	0.538213132400431	0.538213132400431	0	0	0	0	0.215285252960172	0	0	2.26049515608181	0	0	4.41334768568353	0	0	0	0	0	0.107642626480086	0	0.107642626480086	18.9451022604952	0	0	0.107642626480086	0	1.50699677072121	0	0	0	0	0.107642626480086	0	0	0	0	0.215285252960172	0.215285252960172	0	0	0	0	0
