# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-09

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	aalba_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	87376	41.8	14.1	197.200438090057	0.205	0.331	0.18	1.422	0.261	0.294	0.633	0.632	0.367	0.368	30
2	87377	41.8	14.2	199.542905679659	0.188	0.327	0.178	1.449	0.25	0.291	0.625	0.63	0.375	0.37	30
3	87378	41.8	14.3	199.644166447318	0.184	0.329	0.185	1.447	0.271	0.309	0.652	0.655	0.348	0.345	30
4	87379	41.8	14.4	199.862673517488	0.18	0.334	0.2	1.486	0.289	0.335	0.671	0.68	0.33	0.32	30
5	87380	41.8	14.5	199.724828254566	0.163	0.341	0.215	1.498	0.317	0.366	0.699	0.71	0.301	0.29	30
6	87381	41.8	14.6	199.980256020223	0.158	0.347	0.227	1.514	0.344	0.391	0.731	0.743	0.269	0.257	30
7	87382	41.8	14.7	199.984173052471	0.161	0.352	0.233	1.515	0.354	0.399	0.743	0.753	0.258	0.248	30
8	87383	41.8	14.8	199.92758834965	0.158	0.351	0.235	1.518	0.366	0.407	0.763	0.772	0.237	0.228	30
9	87384	41.8	14.9	199.972142270629	0.147	0.345	0.23	1.522	0.361	0.395	0.77	0.776	0.23	0.224	30
10	87385	41.8	15	199.982440453765	0.133	0.338	0.226	1.53	0.361	0.388	0.777	0.782	0.223	0.218	30
11	87386	41.8	15.1	199.997341612623	0.12	0.333	0.223	1.538	0.353	0.377	0.762	0.767	0.238	0.233	30
12	87387	41.8	15.2	199.975185400477	0.122	0.332	0.222	1.541	0.337	0.364	0.736	0.741	0.264	0.259	30
13	87388	41.8	15.3	199.940689057635	0.112	0.329	0.219	1.54	0.33	0.361	0.73	0.737	0.27	0.264	30
14	87389	41.8	15.4	199.775775567576	0.107	0.329	0.214	1.534	0.326	0.357	0.722	0.73	0.278	0.27	30
15	87390	41.8	15.5	198.940689400976	0.127	0.335	0.21	1.513	0.319	0.363	0.708	0.72	0.293	0.281	30
16	87391	41.8	15.6	198.213117988017	0.151	0.336	0.21	1.499	0.309	0.364	0.688	0.704	0.312	0.297	30
17	87392	41.8	15.7	197.892421327899	0.156	0.34	0.209	1.498	0.302	0.356	0.684	0.698	0.317	0.302	30
18	87393	41.8	15.8	198.120738578518	0.163	0.343	0.208	1.502	0.304	0.357	0.684	0.7	0.316	0.3	30
19	87394	41.8	15.9	196.941430746586	0.177	0.34	0.21	1.492	0.308	0.362	0.693	0.708	0.307	0.292	30
20	87395	41.8	16	193.966553080506	0.187	0.338	0.209	1.486	0.308	0.363	0.687	0.703	0.313	0.297	30
21	87396	41.8	16.1	193.89788511585	0.185	0.334	0.207	1.487	0.301	0.355	0.668	0.687	0.332	0.313	30
22	87397	41.8	16.2	195.857674442048	0.176	0.335	0.205	1.485	0.298	0.353	0.656	0.678	0.344	0.322	30
23	87398	41.8	19.7	199.915938628079	0.067	0.354	0.214	1.478	0.342	0.382	0.714	0.725	0.286	0.275	30
24	87399	41.8	19.8	199.960508896087	0.094	0.355	0.216	1.46	0.345	0.39	0.696	0.709	0.304	0.291	30
25	87400	41.8	19.9	199.981734416481	0.094	0.353	0.214	1.48	0.334	0.381	0.687	0.702	0.313	0.298	30
26	87401	41.8	20	199.727574924822	0.132	0.349	0.212	1.472	0.317	0.365	0.669	0.682	0.331	0.318	30
27	87402	41.8	20.1	196.462782611513	0.178	0.34	0.187	1.421	0.272	0.31	0.631	0.632	0.369	0.368	30
28	87403	41.8	20.2	190.295579114849	0.196	0.331	0.164	1.379	0.23	0.256	0.598	0.589	0.402	0.411	30
29	87404	41.8	20.3	194.801245895941	0.177	0.335	0.184	1.431	0.268	0.302	0.643	0.643	0.357	0.357	30
