# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-09

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	aalba_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	55247	50.8	1.9	199.996765491411	0.124	0.314	0.163	1.508	0.213	0.233	0.745	0.722	0.255	0.278	30
2	55248	50.8	2	200	0.12	0.308	0.159	1.52	0.215	0.229	0.745	0.715	0.255	0.285	30
3	55249	50.8	2.1	200	0.115	0.306	0.157	1.532	0.215	0.224	0.745	0.709	0.255	0.291	30
4	55250	50.8	2.2	200	0.095	0.293	0.148	1.539	0.217	0.221	0.711	0.67	0.289	0.33	30
5	55251	50.8	2.3	200	0.077	0.283	0.144	1.553	0.208	0.214	0.656	0.612	0.344	0.388	30
6	55252	50.8	2.4	200	0.073	0.28	0.143	1.565	0.194	0.208	0.648	0.608	0.352	0.393	30
7	55253	50.8	2.5	200	0.072	0.281	0.144	1.569	0.188	0.204	0.642	0.604	0.358	0.396	30
8	55254	50.8	2.6	200	0.071	0.272	0.144	1.573	0.185	0.204	0.636	0.599	0.364	0.401	30
9	55255	50.8	2.7	200	0.069	0.275	0.148	1.576	0.181	0.205	0.635	0.599	0.365	0.401	30
10	55256	50.8	2.8	200	0.062	0.263	0.141	1.58	0.171	0.195	0.614	0.574	0.386	0.426	30
11	55257	50.8	2.9	200	0.053	0.244	0.129	1.582	0.152	0.174	0.552	0.511	0.448	0.489	30
12	55258	50.8	3	200	0.049	0.236	0.123	1.586	0.142	0.162	0.508	0.466	0.492	0.534	30
13	55259	50.8	3.1	200	0.047	0.231	0.118	1.585	0.138	0.154	0.49	0.446	0.51	0.554	30
14	55260	50.8	3.2	200	0.05	0.229	0.113	1.585	0.131	0.146	0.503	0.462	0.497	0.538	30
15	55261	50.8	3.3	200	0.049	0.234	0.113	1.587	0.125	0.141	0.545	0.506	0.455	0.494	30
16	55262	50.8	3.4	200	0.046	0.237	0.111	1.587	0.119	0.135	0.544	0.507	0.456	0.493	30
17	55263	50.8	3.5	200	0.066	0.256	0.123	1.586	0.134	0.153	0.62	0.588	0.38	0.412	30
18	55264	50.8	3.6	200	0.08	0.265	0.13	1.581	0.142	0.164	0.667	0.638	0.333	0.362	30
19	55265	50.8	3.7	200	0.089	0.287	0.14	1.575	0.149	0.172	0.74	0.715	0.26	0.285	30
20	55266	50.8	3.8	200	0.083	0.282	0.135	1.575	0.144	0.166	0.728	0.702	0.272	0.298	30
21	55267	50.8	3.9	200	0.08	0.276	0.132	1.574	0.144	0.166	0.711	0.682	0.289	0.318	30
22	55268	50.8	4	200	0.073	0.278	0.133	1.577	0.145	0.167	0.735	0.706	0.265	0.294	30
23	55269	50.8	4.1	200	0.072	0.28	0.133	1.581	0.142	0.166	0.756	0.732	0.244	0.268	30
24	55270	50.8	4.2	200	0.076	0.283	0.134	1.579	0.14	0.162	0.783	0.763	0.217	0.236	30
25	55271	50.8	4.3	200	0.098	0.278	0.131	1.562	0.142	0.159	0.675	0.649	0.325	0.351	30
26	55272	50.8	4.4	200	0.114	0.288	0.132	1.559	0.138	0.155	0.714	0.693	0.286	0.307	30
27	55273	50.8	4.5	199.999162177912	0.104	0.289	0.124	1.57	0.124	0.144	0.743	0.724	0.257	0.276	30
28	55274	50.8	4.6	199.999972034632	0.096	0.284	0.126	1.571	0.135	0.152	0.723	0.699	0.277	0.301	30
29	55275	50.8	4.7	200	0.103	0.271	0.115	1.566	0.127	0.143	0.667	0.639	0.333	0.361	30
30	55276	50.8	4.8	200	0.092	0.296	0.125	1.565	0.137	0.152	0.799	0.775	0.201	0.224	30
31	55277	50.8	4.9	200	0.089	0.301	0.128	1.564	0.138	0.152	0.828	0.804	0.171	0.196	30
32	55278	50.8	5	200	0.083	0.297	0.134	1.566	0.147	0.162	0.817	0.788	0.182	0.211	30
33	55279	50.8	5.1	200	0.078	0.288	0.135	1.568	0.143	0.159	0.762	0.732	0.238	0.267	30
34	55280	50.8	5.2	200	0.081	0.285	0.136	1.569	0.146	0.164	0.755	0.728	0.244	0.272	30
35	55281	50.8	5.3	200	0.081	0.29	0.141	1.567	0.157	0.178	0.767	0.741	0.232	0.258	30
36	55282	50.8	5.4	200	0.083	0.293	0.144	1.568	0.16	0.18	0.786	0.763	0.213	0.237	30
37	55283	50.8	5.5	200	0.085	0.299	0.145	1.565	0.162	0.18	0.793	0.771	0.207	0.229	30
38	55284	50.8	5.6	200	0.091	0.304	0.146	1.562	0.162	0.179	0.79	0.77	0.21	0.23	30
39	55285	50.8	5.7	199.986606912351	0.095	0.288	0.138	1.546	0.169	0.183	0.718	0.699	0.282	0.301	30
40	55286	50.8	5.8	199.910007775052	0.113	0.309	0.152	1.541	0.173	0.195	0.767	0.753	0.233	0.247	30
41	55287	50.8	5.9	199.868946411754	0.127	0.315	0.159	1.534	0.181	0.204	0.768	0.754	0.232	0.246	30
42	55288	50.8	6	199.98853921786	0.126	0.311	0.157	1.532	0.18	0.2	0.728	0.713	0.272	0.287	30
43	55289	50.8	6.1	199.96650083974	0.124	0.309	0.155	1.526	0.176	0.196	0.699	0.684	0.301	0.316	30
44	55290	50.8	6.2	199.926494344256	0.123	0.308	0.153	1.525	0.173	0.192	0.721	0.706	0.279	0.294	30
45	55291	50.8	6.3	199.833848275333	0.139	0.304	0.148	1.509	0.173	0.189	0.694	0.675	0.306	0.325	30
46	55292	50.8	6.4	199.900499735443	0.136	0.3	0.146	1.507	0.172	0.185	0.663	0.642	0.337	0.358	30
47	55293	50.8	6.5	199.996048163331	0.107	0.301	0.15	1.53	0.18	0.194	0.703	0.687	0.297	0.313	30
48	55294	50.8	6.6	200	0.091	0.304	0.147	1.533	0.177	0.19	0.73	0.714	0.27	0.286	30
49	55295	50.8	6.7	200	0.085	0.302	0.146	1.535	0.183	0.196	0.723	0.706	0.277	0.294	30
50	55296	50.8	6.8	200	0.094	0.29	0.143	1.534	0.18	0.191	0.664	0.647	0.336	0.353	30
51	55297	50.8	6.9	200	0.096	0.275	0.131	1.532	0.172	0.182	0.588	0.569	0.412	0.431	30
52	55298	50.8	7	200	0.084	0.278	0.134	1.534	0.18	0.187	0.571	0.548	0.429	0.452	30
53	55299	50.8	7.1	200	0.091	0.274	0.13	1.534	0.174	0.183	0.577	0.554	0.423	0.446	30
54	55300	50.8	7.2	199.992939468845	0.124	0.281	0.131	1.533	0.164	0.177	0.612	0.59	0.388	0.409	30
55	55301	50.8	7.3	199.985910394861	0.155	0.3	0.143	1.531	0.172	0.188	0.658	0.633	0.342	0.366	30
56	55302	50.8	7.4	199.918043457314	0.171	0.313	0.151	1.522	0.181	0.198	0.667	0.642	0.332	0.358	30
57	55303	50.8	7.5	199.646517447462	0.182	0.313	0.15	1.507	0.184	0.2	0.652	0.625	0.347	0.374	30
58	55304	50.8	7.6	199.782818474851	0.187	0.317	0.15	1.505	0.181	0.197	0.644	0.618	0.355	0.382	30
59	55305	50.8	7.7	199.936435991674	0.192	0.314	0.144	1.505	0.173	0.186	0.63	0.603	0.37	0.397	30
60	55306	50.8	7.8	199.800057612294	0.206	0.312	0.14	1.493	0.171	0.182	0.62	0.589	0.38	0.41	30
61	55307	50.8	7.9	199.331592127256	0.224	0.31	0.135	1.468	0.168	0.176	0.603	0.571	0.397	0.429	30
62	55308	50.8	8	198.604374284598	0.228	0.313	0.137	1.457	0.169	0.178	0.594	0.564	0.406	0.436	30
63	55309	50.8	8.1	198.418801910417	0.228	0.318	0.145	1.458	0.179	0.19	0.606	0.578	0.393	0.422	30
64	55310	50.8	8.2	196.90008951063	0.232	0.321	0.149	1.452	0.184	0.197	0.612	0.585	0.388	0.415	30
65	55311	50.8	8.3	196.997395448563	0.234	0.323	0.151	1.449	0.19	0.203	0.622	0.598	0.378	0.402	30
66	55312	50.8	8.4	198.884541533843	0.23	0.321	0.151	1.463	0.189	0.2	0.634	0.609	0.366	0.391	30
67	55313	50.8	8.5	199.502042065412	0.22	0.315	0.148	1.488	0.188	0.199	0.634	0.612	0.366	0.388	30
68	55314	50.8	8.6	199.882341076553	0.203	0.315	0.154	1.515	0.19	0.203	0.648	0.629	0.352	0.371	30
69	55315	50.8	8.7	199.949822720986	0.175	0.307	0.152	1.528	0.191	0.206	0.659	0.644	0.341	0.356	30
70	55316	50.8	8.8	199.976734561399	0.165	0.303	0.149	1.528	0.187	0.203	0.666	0.653	0.334	0.347	30
71	55317	50.8	8.9	199.994482692694	0.158	0.305	0.15	1.522	0.189	0.205	0.659	0.645	0.341	0.355	30
72	55318	50.8	9	199.898684553754	0.164	0.305	0.15	1.532	0.185	0.202	0.651	0.638	0.349	0.362	30
73	55319	50.8	9.1	199.980600995606	0.169	0.308	0.149	1.526	0.189	0.207	0.67	0.658	0.33	0.342	30
74	55320	50.8	9.2	199.999364709917	0.163	0.311	0.154	1.523	0.196	0.217	0.696	0.687	0.304	0.313	30
75	55321	50.8	9.3	199.993343421358	0.172	0.31	0.154	1.519	0.191	0.208	0.679	0.669	0.321	0.331	30
76	55322	50.8	9.4	199.984485052995	0.198	0.306	0.146	1.498	0.185	0.197	0.647	0.629	0.353	0.37	30
77	55323	50.8	9.5	199.943004605558	0.206	0.303	0.143	1.481	0.174	0.186	0.616	0.597	0.384	0.403	30
78	55324	50.8	9.6	199.985057768749	0.192	0.303	0.144	1.506	0.177	0.191	0.625	0.61	0.375	0.39	30
79	55325	50.8	9.7	199.999492517832	0.187	0.304	0.147	1.52	0.179	0.193	0.634	0.621	0.366	0.379	30
80	55326	50.8	9.8	199.990942315955	0.188	0.312	0.161	1.512	0.196	0.212	0.685	0.672	0.315	0.328	30
81	55327	50.8	9.9	199.996506518885	0.192	0.316	0.165	1.512	0.215	0.235	0.7	0.69	0.3	0.31	30
82	55328	50.8	10	199.998809307852	0.196	0.314	0.16	1.51	0.2	0.217	0.658	0.645	0.342	0.354	30
83	55329	50.8	10.1	199.997292724178	0.204	0.31	0.148	1.492	0.187	0.202	0.631	0.614	0.369	0.386	30
84	55330	50.8	10.2	199.997628867845	0.192	0.305	0.148	1.487	0.175	0.189	0.601	0.584	0.399	0.416	30
85	55331	50.8	10.3	199.883334715234	0.194	0.307	0.15	1.484	0.178	0.191	0.603	0.584	0.397	0.416	30
86	55332	50.8	10.4	199.339773669718	0.217	0.313	0.143	1.477	0.176	0.187	0.602	0.576	0.398	0.424	30
87	55333	50.8	10.5	198.27488539089	0.233	0.313	0.132	1.434	0.171	0.179	0.59	0.56	0.409	0.44	30
88	55334	50.8	10.6	195.630800948819	0.225	0.312	0.13	1.395	0.172	0.179	0.59	0.561	0.41	0.438	30
89	55335	50.8	10.7	196.493603726126	0.203	0.314	0.138	1.403	0.183	0.192	0.615	0.595	0.384	0.405	30
90	55336	50.8	10.8	199.717627854992	0.186	0.318	0.155	1.443	0.203	0.218	0.639	0.622	0.361	0.378	30
91	55337	50.8	10.9	199.983471526074	0.174	0.316	0.159	1.48	0.211	0.229	0.664	0.649	0.336	0.351	30
92	55338	50.8	11	199.999847599453	0.165	0.319	0.171	1.492	0.213	0.23	0.685	0.672	0.314	0.328	30
93	55339	50.8	11.1	199.999154630399	0.169	0.324	0.174	1.5	0.231	0.251	0.72	0.708	0.28	0.291	30
94	55340	50.8	11.2	199.999025327665	0.184	0.313	0.159	1.49	0.21	0.229	0.668	0.653	0.332	0.347	30
95	55341	50.8	11.3	200	0.184	0.313	0.159	1.492	0.202	0.221	0.653	0.637	0.347	0.363	30
96	55342	50.8	11.4	199.999229979622	0.181	0.312	0.163	1.5	0.206	0.226	0.666	0.651	0.334	0.349	30
97	55343	50.8	11.5	199.998954930604	0.177	0.307	0.157	1.5	0.198	0.218	0.648	0.633	0.351	0.367	30
98	55344	50.8	11.6	200	0.171	0.297	0.143	1.497	0.176	0.194	0.606	0.589	0.393	0.411	30
99	55345	50.8	11.7	200	0.17	0.296	0.135	1.499	0.17	0.187	0.603	0.583	0.397	0.417	30
100	55346	50.8	11.8	200	0.17	0.301	0.139	1.507	0.175	0.193	0.626	0.607	0.373	0.393	30
101	55347	50.8	11.9	200	0.161	0.306	0.146	1.515	0.18	0.2	0.657	0.642	0.343	0.358	30
102	55348	50.8	12	200	0.153	0.303	0.148	1.514	0.185	0.205	0.662	0.649	0.338	0.351	30
103	55349	50.8	12.1	200	0.156	0.306	0.157	1.517	0.189	0.21	0.678	0.666	0.322	0.334	30
104	55350	50.8	12.2	200	0.15	0.309	0.16	1.523	0.193	0.214	0.717	0.704	0.283	0.296	30
105	55351	50.8	12.3	200	0.137	0.312	0.158	1.526	0.196	0.219	0.727	0.716	0.273	0.284	30
106	55352	50.8	12.4	200	0.134	0.314	0.168	1.528	0.203	0.228	0.729	0.72	0.271	0.28	30
107	55353	50.8	12.5	200	0.136	0.305	0.161	1.528	0.198	0.22	0.715	0.702	0.285	0.298	30
108	55354	50.8	12.6	200	0.15	0.299	0.15	1.523	0.188	0.208	0.685	0.667	0.315	0.333	30
109	55355	50.8	12.7	199.998781190046	0.154	0.297	0.145	1.519	0.178	0.197	0.67	0.649	0.33	0.351	30
110	55356	50.8	12.8	199.999494510567	0.15	0.296	0.144	1.514	0.171	0.19	0.656	0.634	0.344	0.366	30
111	55357	50.8	12.9	199.998977136802	0.153	0.298	0.145	1.504	0.171	0.187	0.627	0.604	0.373	0.396	30
112	55358	50.8	13	199.993370960646	0.171	0.3	0.141	1.498	0.165	0.18	0.613	0.587	0.386	0.413	30
113	55359	50.8	13.1	199.981880956632	0.189	0.303	0.136	1.484	0.162	0.176	0.605	0.573	0.395	0.426	30
114	55360	50.8	13.2	199.995775643549	0.186	0.307	0.14	1.48	0.167	0.181	0.622	0.589	0.378	0.411	30
115	55361	50.8	13.3	200	0.182	0.309	0.141	1.48	0.17	0.184	0.625	0.593	0.375	0.407	30
116	55362	50.8	13.4	200	0.186	0.308	0.141	1.469	0.173	0.187	0.622	0.593	0.377	0.407	30
117	55363	50.8	13.5	199.9983945998	0.191	0.308	0.139	1.458	0.173	0.188	0.619	0.588	0.381	0.411	30
118	55364	50.8	13.6	199.769072040613	0.202	0.309	0.133	1.441	0.166	0.178	0.594	0.562	0.405	0.438	30
119	55365	50.8	13.7	199.620512220984	0.212	0.305	0.126	1.424	0.153	0.163	0.569	0.535	0.431	0.465	30
120	55366	50.8	13.8	199.952070293687	0.195	0.302	0.132	1.457	0.163	0.175	0.575	0.547	0.425	0.453	30
121	55367	50.8	13.9	199.998922644044	0.184	0.302	0.136	1.484	0.168	0.182	0.592	0.566	0.408	0.434	30
122	55368	50.8	14	200	0.185	0.304	0.135	1.476	0.166	0.184	0.584	0.56	0.416	0.44	30
123	55369	50.8	14.1	199.986649416379	0.198	0.305	0.133	1.464	0.169	0.188	0.574	0.556	0.426	0.444	30
124	55370	50.8	14.2	199.98058320248	0.197	0.3	0.133	1.471	0.175	0.191	0.566	0.551	0.433	0.449	30
125	55371	50.8	14.3	199.969277334943	0.188	0.297	0.134	1.496	0.173	0.185	0.587	0.566	0.413	0.434	30
126	55372	50.8	14.4	199.985114939106	0.182	0.3	0.137	1.503	0.165	0.177	0.581	0.56	0.419	0.44	30
127	55373	50.8	14.5	199.948643269323	0.194	0.298	0.13	1.479	0.161	0.173	0.586	0.558	0.414	0.442	30
128	55374	50.8	14.6	199.948865497314	0.188	0.301	0.124	1.471	0.154	0.166	0.568	0.542	0.432	0.458	30
129	55375	50.8	14.7	199.98872932178	0.169	0.299	0.129	1.494	0.152	0.167	0.576	0.556	0.424	0.443	30
130	55376	50.8	14.8	199.942370328689	0.163	0.296	0.131	1.496	0.156	0.171	0.58	0.563	0.42	0.437	30
131	55377	50.8	14.9	199.846548694637	0.188	0.298	0.134	1.499	0.171	0.187	0.62	0.598	0.38	0.402	30
132	55378	50.8	15	199.670121301583	0.202	0.3	0.132	1.469	0.163	0.176	0.594	0.567	0.406	0.433	30
133	55379	50.8	15.1	199.147693516801	0.196	0.303	0.122	1.447	0.146	0.155	0.567	0.535	0.433	0.465	30
134	55380	50.8	15.2	196.537060267601	0.214	0.309	0.113	1.399	0.13	0.134	0.53	0.497	0.47	0.503	30
135	55381	50.8	15.3	195.631914569492	0.224	0.307	0.112	1.375	0.124	0.128	0.514	0.48	0.486	0.52	30
136	55382	50.8	15.4	196.156351762347	0.231	0.305	0.109	1.36	0.126	0.129	0.521	0.485	0.479	0.515	30
137	55383	50.8	15.5	194.827428272477	0.243	0.305	0.11	1.343	0.122	0.126	0.52	0.483	0.48	0.517	30
138	55384	50.8	15.6	193.795650366465	0.237	0.298	0.112	1.364	0.126	0.131	0.519	0.485	0.481	0.514	30
139	55385	50.8	15.7	193.982906961527	0.223	0.299	0.117	1.399	0.133	0.14	0.531	0.5	0.469	0.5	30
140	55386	50.8	15.8	198.002308296199	0.219	0.299	0.122	1.418	0.139	0.149	0.55	0.518	0.449	0.481	30
